acceleration,deceleration,minGap,lcSpeedGain,lcCooperative,lcPushy,lcStrategic,lcAssertive,PMx
6.52,7.441,1.224,5.0,0.146,0.646,2.109,0.327,22306.508422
9.52,7.441,1.224,5.0,0.146,0.646,2.109,0.327,24722.616298
6.52,11.121,1.224,5.0,0.146,0.646,2.109,0.327,20265.886837
6.52,7.441,0.321,5.0,0.146,0.646,2.109,0.327,25780.725377000002
6.52,7.441,1.224,1.687,0.146,0.646,2.109,0.327,17492.423284999997
6.52,7.441,1.224,5.0,0.275,0.646,2.109,0.327,24371.36803
6.52,7.441,1.224,5.0,0.146,0.533,2.109,0.327,26420.901121000003
6.52,7.441,1.224,5.0,0.146,0.646,4.828,0.327,25735.807682
6.52,7.441,1.224,5.0,0.146,0.646,2.109,0.923,25817.862086
6.52,11.121,0.321,1.687,0.275,0.533,4.828,0.923,26197.027156
9.52,7.441,0.321,1.687,0.275,0.533,4.828,0.923,26845.666849
9.52,11.121,1.224,1.687,0.275,0.533,4.828,0.923,27237.433885
9.52,11.121,0.321,5.0,0.275,0.533,4.828,0.923,27020.086812
9.52,11.121,0.321,1.687,0.146,0.533,4.828,0.923,27679.729953000002
9.52,11.121,0.321,1.687,0.275,0.646,4.828,0.923,27176.994561
9.52,11.121,0.321,1.687,0.275,0.533,2.109,0.923,27153.85284
9.52,11.121,0.321,1.687,0.275,0.533,4.828,0.327,22079.676067
9.52,11.121,0.321,1.687,0.275,0.533,4.828,0.923,27247.808225999997
9.52,10.441,2.324,2.35,0.646,0.146,5.059,1.577,27080.282916
6.52,10.441,2.324,2.35,0.646,0.146,5.059,1.577,25768.510698
9.52,8.121,2.324,2.35,0.646,0.146,5.059,1.577,27221.334001
9.52,10.441,1.421,2.35,0.646,0.146,5.059,1.577,26979.187596
9.52,10.441,2.324,4.337,0.646,0.146,5.059,1.577,27556.647271
9.52,10.441,2.324,2.35,0.775,0.146,5.059,1.577,28267.308242
9.52,10.441,2.324,2.35,0.646,0.033,5.059,1.577,27305.863706
9.52,10.441,2.324,2.35,0.646,0.146,1.878,1.577,26699.315183000002
9.52,10.441,2.324,2.35,0.646,0.146,5.059,2.173,27037.540768
9.52,8.121,1.421,4.337,0.775,0.033,1.878,2.173,27307.414097
6.52,10.441,1.421,4.337,0.775,0.033,1.878,2.173,26553.983455
6.52,8.121,2.324,4.337,0.775,0.033,1.878,2.173,25389.324568
6.52,8.121,1.421,2.35,0.775,0.033,1.878,2.173,25507.422766999996
6.52,8.121,1.421,4.337,0.646,0.033,1.878,2.173,26590.80285
6.52,8.121,1.421,4.337,0.775,0.146,1.878,2.173,26404.65683
6.52,8.121,1.421,4.337,0.775,0.033,5.059,2.173,26432.777423
6.52,8.121,1.421,4.337,0.775,0.033,1.878,1.577,25978.51046
6.52,8.121,1.421,4.337,0.775,0.033,1.878,2.173,26322.435422000002
8.02,8.941,0.674,3.675,0.896,0.396,0.634,2.202,26700.331863
5.02,8.941,0.674,3.675,0.896,0.396,0.634,2.202,25662.883316
8.02,6.621,0.674,3.675,0.896,0.396,0.634,2.202,26082.052145
8.02,8.941,1.971,3.675,0.896,0.396,0.634,2.202,26717.752480999996
8.02,8.941,0.674,3.012,0.896,0.396,0.634,2.202,27450.281776
8.02,8.941,0.674,3.675,0.025,0.396,0.634,2.202,19185.048801999998
8.02,8.941,0.674,3.675,0.896,0.783,0.634,2.202,20058.073173999997
8.02,8.941,0.674,3.675,0.896,0.396,0.403,2.202,26194.820431
8.02,8.941,0.674,3.675,0.896,0.396,0.634,0.298,26548.825053
8.02,6.621,1.971,3.012,0.025,0.783,0.403,0.298,19059.398167
5.02,8.941,1.971,3.012,0.025,0.783,0.403,0.298,15823.256706
5.02,6.621,0.674,3.012,0.025,0.783,0.403,0.298,22413.137062
5.02,6.621,1.971,3.675,0.025,0.783,0.403,0.298,17531.766858000003
5.02,6.621,1.971,3.012,0.896,0.783,0.403,0.298,20621.164839
5.02,6.621,1.971,3.012,0.025,0.396,0.403,0.298,21492.114863000003
5.02,6.621,1.971,3.012,0.025,0.783,0.634,0.298,25483.567436
5.02,6.621,1.971,3.012,0.025,0.783,0.403,2.202,25328.292352
5.02,6.621,1.971,3.012,0.025,0.783,0.403,0.298,25967.750805000003
5.02,11.941,1.774,1.025,0.396,0.896,3.584,0.952,26011.614244
8.02,11.941,1.774,1.025,0.396,0.896,3.584,0.952,26991.01905
5.02,9.621,1.774,1.025,0.396,0.896,3.584,0.952,25626.525573
5.02,11.941,0.871,1.025,0.396,0.896,3.584,0.952,25812.507122000003
5.02,11.941,1.774,0.362,0.396,0.896,3.584,0.952,25807.064746
5.02,11.941,1.774,1.025,0.525,0.896,3.584,0.952,25898.719151999998
5.02,11.941,1.774,1.025,0.396,0.283,3.584,0.952,25650.94429
5.02,11.941,1.774,1.025,0.396,0.896,3.353,0.952,26264.445214
5.02,11.941,1.774,1.025,0.396,0.896,3.584,1.548,19055.898937
5.02,9.621,0.871,0.362,0.525,0.283,3.353,1.548,25907.571481
8.02,11.941,0.871,0.362,0.525,0.283,3.353,1.548,25738.354236
8.02,9.621,1.774,0.362,0.525,0.283,3.353,1.548,27361.781154
8.02,9.621,0.871,1.025,0.525,0.283,3.353,1.548,20100.542841000002
8.02,9.621,0.871,0.362,0.396,0.283,3.353,1.548,26645.507166
8.02,9.621,0.871,0.362,0.525,0.896,3.353,1.548,26635.736491000003
8.02,9.621,0.871,0.362,0.525,0.283,3.584,1.548,27232.988158
8.02,9.621,0.871,0.362,0.525,0.283,3.353,0.952,18209.423692999997
8.02,9.621,0.871,0.362,0.525,0.283,3.353,1.548,26463.790047
5.395,6.316,0.811,2.019,0.834,0.834,1.74,0.483,25366.532815
9.895,6.316,0.811,2.019,0.834,0.834,1.74,0.483,27442.465857000003
5.395,6.996,0.811,2.019,0.834,0.834,1.74,0.483,25553.079494
5.395,6.316,1.009,2.019,0.834,0.834,1.74,0.483,25927.564762
5.395,6.316,0.811,0.694,0.834,0.834,1.74,0.483,19902.441414
5.395,6.316,0.811,2.019,0.838,0.834,1.74,0.483,25244.856734
5.395,6.316,0.811,2.019,0.834,0.846,1.74,0.483,24016.900121
5.395,6.316,0.811,2.019,0.834,0.834,2.247,0.483,25685.27634
5.395,6.316,0.811,2.019,0.834,0.834,1.74,0.767,25598.892672
5.395,6.996,1.009,0.694,0.838,0.846,2.247,0.767,26358.684996
9.895,6.316,1.009,0.694,0.838,0.846,2.247,0.767,27464.455237000002
9.895,6.996,0.811,0.694,0.838,0.846,2.247,0.767,24446.625446
9.895,6.996,1.009,2.019,0.838,0.846,2.247,0.767,27176.901639
9.895,6.996,1.009,0.694,0.834,0.846,2.247,0.767,26782.179363
9.895,6.996,1.009,0.694,0.838,0.834,2.247,0.767,27500.970042
9.895,6.996,1.009,0.694,0.838,0.846,1.74,0.767,27262.413549999997
9.895,6.996,1.009,0.694,0.838,0.846,2.247,0.483,27277.639365
9.895,6.996,1.009,0.694,0.838,0.846,2.247,0.767,27845.188549
8.395,9.316,1.911,4.669,0.334,0.334,4.69,1.733,27201.216521
6.895,9.316,1.911,4.669,0.334,0.334,4.69,1.733,26231.939158
8.395,9.996,1.911,4.669,0.334,0.334,4.69,1.733,27290.344806
8.395,9.316,2.109,4.669,0.334,0.334,4.69,1.733,27076.595334999998
8.395,9.316,1.911,3.344,0.334,0.334,4.69,1.733,26493.280169999998
8.395,9.316,1.911,4.669,0.338,0.334,4.69,1.733,27012.398306
8.395,9.316,1.911,4.669,0.334,0.346,4.69,1.733,27183.678584
8.395,9.316,1.911,4.669,0.334,0.334,5.197,1.733,21539.298791
8.395,9.316,1.911,4.669,0.334,0.334,4.69,2.017,26317.911693000002
8.395,9.996,2.109,3.344,0.338,0.346,5.197,2.017,27096.367470999998
6.895,9.316,2.109,3.344,0.338,0.346,5.197,2.017,26283.231486
6.895,9.996,1.911,3.344,0.338,0.346,5.197,2.017,25902.352272
6.895,9.996,2.109,4.669,0.338,0.346,5.197,2.017,26221.372188
6.895,9.996,2.109,3.344,0.334,0.346,5.197,2.017,26183.005706999997
6.895,9.996,2.109,3.344,0.338,0.334,5.197,2.017,26580.375046
6.895,9.996,2.109,3.344,0.338,0.346,4.69,2.017,25787.036385
6.895,9.996,2.109,3.344,0.338,0.346,5.197,1.733,25757.464803000003
6.895,9.996,2.109,3.344,0.338,0.346,5.197,2.017,26771.081176
9.895,7.816,1.361,0.694,0.084,0.084,0.265,2.358,28135.23431
5.395,7.816,1.361,0.694,0.084,0.084,0.265,2.358,25713.593528
9.895,11.496,1.361,0.694,0.084,0.084,0.265,2.358,27448.465331000003
9.895,7.816,1.559,0.694,0.084,0.084,0.265,2.358,19840.239832
9.895,7.816,1.361,4.669,0.084,0.084,0.265,2.358,26218.666321999997
9.895,7.816,1.361,0.694,0.588,0.084,0.265,2.358,27460.163913
9.895,7.816,1.361,0.694,0.084,0.596,0.265,2.358,26861.991983
9.895,7.816,1.361,0.694,0.084,0.084,3.722,2.358,23438.632865
9.895,7.816,1.361,0.694,0.084,0.084,0.265,0.142,20043.234581
9.895,11.496,1.559,4.669,0.588,0.596,3.722,0.142,20649.664173999998
5.395,7.816,1.559,4.669,0.588,0.596,3.722,0.142,25414.398467
5.395,11.496,1.361,4.669,0.588,0.596,3.722,0.142,25736.027792
5.395,11.496,1.559,0.694,0.588,0.596,3.722,0.142,25830.901176
5.395,11.496,1.559,4.669,0.084,0.596,3.722,0.142,23656.336940999998
5.395,11.496,1.559,4.669,0.588,0.084,3.722,0.142,26082.354364
5.395,11.496,1.559,4.669,0.588,0.596,0.265,0.142,25460.050687000003
5.395,11.496,1.559,4.669,0.588,0.596,3.722,2.358,26472.979917
5.395,11.496,1.559,4.669,0.588,0.596,3.722,0.142,25950.534483
6.895,10.816,2.461,3.344,0.584,0.584,3.215,1.108,26339.262193000002
8.395,10.816,2.461,3.344,0.584,0.584,3.215,1.108,26922.531507
6.895,8.496,2.461,3.344,0.584,0.584,3.215,1.108,25899.602544
6.895,10.816,0.459,3.344,0.584,0.584,3.215,1.108,25964.499075
6.895,10.816,2.461,2.019,0.584,0.584,3.215,1.108,26294.732824
6.895,10.816,2.461,3.344,0.088,0.584,3.215,1.108,17294.502994000002
6.895,10.816,2.461,3.344,0.584,0.096,3.215,1.108,25985.362727000003
6.895,10.816,2.461,3.344,0.584,0.584,0.772,1.108,25942.164750999997
6.895,10.816,2.461,3.344,0.584,0.584,3.215,1.392,26045.21061
6.895,8.496,0.459,2.019,0.088,0.096,0.772,1.392,25849.404871
8.395,10.816,0.459,2.019,0.088,0.096,0.772,1.392,27071.206506000002
8.395,8.496,2.461,2.019,0.088,0.096,0.772,1.392,26126.464001
8.395,8.496,0.459,3.344,0.088,0.096,0.772,1.392,26766.830653000005
8.395,8.496,0.459,2.019,0.584,0.096,0.772,1.392,27111.010261
8.395,8.496,0.459,2.019,0.088,0.584,0.772,1.392,17562.035641000002
8.395,8.496,0.459,2.019,0.088,0.096,3.215,1.392,26560.399322
8.395,8.496,0.459,2.019,0.088,0.096,0.772,1.108,26120.375396
8.395,8.496,0.459,2.019,0.088,0.096,0.772,1.392,13440.537861
6.145,8.566,1.636,2.681,0.709,0.959,1.003,2.046,26076.707411999996
4.645,8.566,1.636,2.681,0.709,0.959,1.003,2.046,26095.292499999996
6.145,9.246,1.636,2.681,0.709,0.959,1.003,2.046,25582.966424
6.145,8.566,1.834,2.681,0.709,0.959,1.003,2.046,26022.457030999998
6.145,8.566,1.636,1.356,0.709,0.959,1.003,2.046,26206.325725000002
6.145,8.566,1.636,2.681,0.713,0.959,1.003,2.046,25577.999288
6.145,8.566,1.636,2.681,0.709,0.471,1.003,2.046,25847.224784
6.145,8.566,1.636,2.681,0.709,0.959,0.035,2.046,27017.339183
6.145,8.566,1.636,2.681,0.709,0.959,1.003,1.704,25787.392619
6.145,9.246,1.834,1.356,0.713,0.471,0.035,1.704,25641.099383
4.645,8.566,1.834,1.356,0.713,0.471,0.035,1.704,24322.025892
4.645,9.246,1.636,1.356,0.713,0.471,0.035,1.704,25754.703537
4.645,9.246,1.834,2.681,0.713,0.471,0.035,1.704,25920.615596000003
4.645,9.246,1.834,1.356,0.709,0.471,0.035,1.704,24051.659888000002
4.645,9.246,1.834,1.356,0.713,0.959,0.035,1.704,26055.10304
4.645,9.246,1.834,1.356,0.713,0.471,1.003,1.704,25621.700629
4.645,9.246,1.834,1.356,0.713,0.471,0.035,2.046,25267.815687000002
4.645,9.246,1.834,1.356,0.713,0.471,0.035,1.704,25568.708676
9.145,11.566,0.536,0.031,0.209,0.459,3.953,0.796,30399.081922999998
7.645,11.566,0.536,0.031,0.209,0.459,3.953,0.796,28991.875614
9.145,6.246,0.536,0.031,0.209,0.459,3.953,0.796,29656.512902000002
9.145,11.566,0.734,0.031,0.209,0.459,3.953,0.796,26385.405614000003
9.145,11.566,0.536,4.006,0.209,0.459,3.953,0.796,25357.036775
9.145,11.566,0.536,0.031,0.213,0.459,3.953,0.796,30311.326201000003
9.145,11.566,0.536,0.031,0.209,0.971,3.953,0.796,29776.327519
9.145,11.566,0.536,0.031,0.209,0.459,2.985,0.796,30768.42161
9.145,11.566,0.536,0.031,0.209,0.459,3.953,0.454,29888.367617
9.145,6.246,0.734,4.006,0.213,0.971,2.985,0.454,26841.920584
7.645,11.566,0.734,4.006,0.213,0.971,2.985,0.454,25556.365971
7.645,6.246,0.536,4.006,0.213,0.971,2.985,0.454,26195.980056
7.645,6.246,0.734,0.031,0.213,0.971,2.985,0.454,28901.685466
7.645,6.246,0.734,4.006,0.209,0.971,2.985,0.454,22127.387962
7.645,6.246,0.734,4.006,0.213,0.459,2.985,0.454,26200.153724000003
7.645,6.246,0.734,4.006,0.213,0.971,3.953,0.454,25573.847590999998
7.645,6.246,0.734,4.006,0.213,0.971,2.985,0.796,22266.092101000002
7.645,6.246,0.734,4.006,0.213,0.971,2.985,0.454,26261.892942
7.645,7.066,2.186,4.006,0.459,0.209,2.478,0.171,25621.822112
9.145,7.066,2.186,4.006,0.459,0.209,2.478,0.171,27094.910073
7.645,7.746,2.186,4.006,0.459,0.209,2.478,0.171,27340.316326
7.645,7.066,1.284,4.006,0.459,0.209,2.478,0.171,17139.906323
7.645,7.066,2.186,2.681,0.459,0.209,2.478,0.171,26301.685965
7.645,7.066,2.186,4.006,0.963,0.209,2.478,0.171,25979.790661
7.645,7.066,2.186,4.006,0.459,0.221,2.478,0.171,23466.084789
7.645,7.066,2.186,4.006,0.459,0.209,4.46,0.171,26709.076834
7.645,7.066,2.186,4.006,0.459,0.209,2.478,2.329,26836.379743999998
7.645,7.746,1.284,2.681,0.963,0.221,4.46,2.329,26515.650859999998
9.145,7.066,1.284,2.681,0.963,0.221,4.46,2.329,22410.405115
9.145,7.746,2.186,2.681,0.963,0.221,4.46,2.329,27086.465244
9.145,7.746,1.284,4.006,0.963,0.221,4.46,2.329,26425.327139
9.145,7.746,1.284,2.681,0.459,0.221,4.46,2.329,26817.791092
9.145,7.746,1.284,2.681,0.963,0.209,4.46,2.329,26638.975034000003
9.145,7.746,1.284,2.681,0.963,0.221,2.478,2.329,27050.856092
9.145,7.746,1.284,2.681,0.963,0.221,4.46,0.171,26653.449445
9.145,7.746,1.284,2.681,0.963,0.221,4.46,2.329,27009.052784
4.645,10.066,1.086,1.356,0.959,0.709,5.428,1.421,26657.275081
6.145,10.066,1.086,1.356,0.959,0.709,5.428,1.421,26085.792385
4.645,10.746,1.086,1.356,0.959,0.709,5.428,1.421,25832.166569
4.645,10.066,2.384,1.356,0.959,0.709,5.428,1.421,24782.566846
4.645,10.066,1.086,0.031,0.959,0.709,5.428,1.421,28513.738168000003
4.645,10.066,1.086,1.356,0.463,0.709,5.428,1.421,25502.797565999997
4.645,10.066,1.086,1.356,0.959,0.721,5.428,1.421,25600.520062
4.645,10.066,1.086,1.356,0.959,0.709,1.51,1.421,25406.250179000002
4.645,10.066,1.086,1.356,0.959,0.709,5.428,1.079,25912.848513
4.645,10.746,2.384,0.031,0.463,0.721,1.51,1.079,31080.108053
6.145,10.066,2.384,0.031,0.463,0.721,1.51,1.079,29932.365641000004
6.145,10.746,1.086,0.031,0.463,0.721,1.51,1.079,29611.279792
6.145,10.746,2.384,1.356,0.463,0.721,1.51,1.079,26227.026446
6.145,10.746,2.384,0.031,0.959,0.721,1.51,1.079,28607.067114
6.145,10.746,2.384,0.031,0.463,0.709,1.51,1.079,31094.792294
6.145,10.746,2.384,0.031,0.463,0.721,5.428,1.079,30648.619929
6.145,10.746,2.384,0.031,0.463,0.721,1.51,1.421,31561.13376
6.145,10.746,2.384,0.031,0.463,0.721,1.51,1.079,29357.654797
4.457,6.879,1.843,3.84,0.053,0.49,4.137,0.249,11401.222706
6.707,6.879,1.843,3.84,0.053,0.49,4.137,0.249,20332.419064
4.457,7.934,1.843,3.84,0.053,0.49,4.137,0.249,17292.748746999998
4.457,6.879,2.453,3.84,0.053,0.49,4.137,0.249,18813.731589000003
4.457,6.879,1.843,1.853,0.053,0.49,4.137,0.249,25983.649499
